#LABEL,a label
#PLATEID,an id
#UTDATE,2021 02 15 #Target observing date
#UTTIME,12 10 04.89 #Target observing time
#CENTRE,11 56 41.22,-01 31 06.2 #Field centre
#EQUINOX,J2000.0
ID,RA,DEC,Re,Mstar,z,GAL_MAG_G,GAL_MAG_I,GAL_MU_0_G,GAL_MU_0_I,GAL_MU_0_R,GAL_MU_0_U,GAL_MU_0_Z,GAL_MU_E_G,GAL_MU_E_I,GAL_MU_E_R,GAL_MU_E_U,GAL_MU_E_Z,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,Dingoflag,Ellipticity_r,IFU_diam_2Re,MassHIpred,PRI_SAMI,SersicIndex_r,WALLABYflag,g_m_i,isel,mag,priority,remaining_observations,Tile_number,ALREADY_TILED,type,MagnetX,MagnetY,Position
999004966,179.45109971736352,-1.796293957418733,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89593688045469,,,,,2,65255,-64929
999006187,179.80510284786266,-1.4319317489243484,,,,,,,,,,,,,,,,,,,,,,,,,,,16.953967035294532,,,,,2,148763,20286
999000035,178.99202834600788,-1.4328335165948287,,,,,,,,,,,,,,,,,,,,,,,,,,,16.965763601341894,,,,,2,-41793,19905
Sky-A-1,3.11064,-0.0204958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-226460,82441,1
Sky-A-2,3.11095,-0.0197093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-222231,93241,1
Sky-A-3,3.11142,-0.018997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-215683,102964,2
Sky-A-4,3.1118,-0.0182496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210479,113222,2
Sky-A-5,3.11221,-0.0175212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-204787,123218,2
Sky-A-6,3.11227,-0.0165495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-204439,136822,0
Sky-A-7,3.11304,-0.0160474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-193603,143522,1
Sky-A-8,3.12693,-0.00895034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3012,240981,1
Sky-A-9,3.12778,-0.00896025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8586,240847,1
Sky-A-10,3.12862,-0.0090108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20164,240155,1
Sky-A-11,3.12946,-0.00910186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31695,238907,1
Sky-A-12,3.1303,-0.00923322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43153,237105,1
Sky-A-13,3.13109,-0.009537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54059,232806,2
Sky-A-14,3.13194,-0.00961554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65743,231860,1
Sky-A-15,3.14401,-0.0216638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231678,66382,1
Sky-A-16,3.14423,-0.0224806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234603,55158,1
Sky-A-17,3.1444,-0.0233067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236985,43807,1
Sky-A-18,3.14487,-0.0240946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243773,33025,0
Sky-A-19,3.14449,-0.0249909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238106,20653,2
Sky-A-20,3.14468,-0.0258214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240823,9249,1
Sky-A-21,3.14455,-0.026325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238989,2329,2
Sky-A-22,3.14244,-0.0350702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210212,-117864,1
